date,tactic,state,campaign,impression,clicks,spend,attributed revenue,channel
2025-07-18,Non-Branded Search,NY,Google - Non-Branded Search - C04,145211,6616,540.61,1625.82,Google
2025-07-19,Non-Branded Search,NY,Google - Non-Branded Search - C04,155794,7140,1299.08,4680.89,Google
2025-07-20,Non-Branded Search,NY,Google - Non-Branded Search - C04,174460,8433,1184.23,3932.93,Google
2025-07-21,Non-Branded Search,NY,Google - Non-Branded Search - C04,190774,8016,1400.75,4433.01,Google
2025-07-22,Non-Branded Search,NY,Google - Non-Branded Search - C04,145064,7074,1416.81,4144.78,Google
2025-07-23,Non-Branded Search,NY,Google - Non-Branded Search - C04,144615,5912,1037.25,2936.25,Google
2025-07-24,Non-Branded Search,NY,Google - Non-Branded Search - C04,127870,5410,906.58,2626.97,Google
2025-07-25,Non-Branded Search,NY,Google - Non-Branded Search - C04,122007,5921,1308.64,3872.08,Google
2025-07-26,Non-Branded Search,NY,Google - Non-Branded Search - C04,380931,15863,1139.89,3883.91,Google
2025-07-27,Non-Branded Search,NY,Google - Non-Branded Search - C04,402821,18850,2301.66,7339.27,Google
2025-07-28,Non-Branded Search,NY,Google - Non-Branded Search - C04,371927,16063,1837.2,5967.35,Google
2025-07-29,Non-Branded Search,NY,Google - Non-Branded Search - C04,315138,13206,1500.07,5157.41,Google
2025-07-30,Non-Branded Search,NY,Google - Non-Branded Search - C04,419827,17290,2202.62,7166.89,Google
2025-07-31,Non-Branded Search,NY,Google - Non-Branded Search - C04,161331,7248,637.98,2272.73,Google
2025-08-01,Non-Branded Search,NY,Google - Non-Branded Search - C04,227471,9333,1232.0,4003.43,Google
2025-08-02,Non-Branded Search,NY,Google - Non-Branded Search - C04,157331,7430,1061.27,3652.9,Google
2025-08-03,Non-Branded Search,NY,Google - Non-Branded Search - C04,298606,13748,1667.64,5204.33,Google
2025-08-04,Non-Branded Search,NY,Google - Non-Branded Search - C04,265813,12607,1712.98,5824.06,Google
2025-08-05,Non-Branded Search,NY,Google - Non-Branded Search - C04,196339,8884,1585.42,5526.4,Google
2025-08-06,Non-Branded Search,NY,Google - Non-Branded Search - C04,312204,14408,2527.74,7060.38,Google
2025-08-07,Non-Branded Search,NY,Google - Non-Branded Search - C04,264305,12638,1782.36,4862.43,Google
2025-08-08,Non-Branded Search,NY,Google - Non-Branded Search - C04,195106,8124,1533.91,5213.37,Google
2025-08-09,Non-Branded Search,NY,Google - Non-Branded Search - C04,218208,9942,1544.09,5158.46,Google
2025-08-10,Non-Branded Search,NY,Google - Non-Branded Search - C04,231652,9590,2125.89,6016.06,Google
2025-08-11,Non-Branded Search,NY,Google - Non-Branded Search - C04,106519,5138,592.1,1616.04,Google
2025-08-12,Non-Branded Search,NY,Google - Non-Branded Search - C04,205250,8755,834.53,2947.07,Google
2025-08-13,Non-Branded Search,NY,Google - Non-Branded Search - C04,197652,8399,1349.5,4348.86,Google
2025-08-14,Non-Branded Search,NY,Google - Non-Branded Search - C04,133891,6547,1114.29,3307.07,Google
2025-08-15,Non-Branded Search,NY,Google - Non-Branded Search - C04,196256,8103,628.92,2123.47,Google
2025-08-16,Non-Branded Search,NY,Google - Non-Branded Search - C04,221242,10348,1618.16,5779.55,Google
2025-08-17,Non-Branded Search,NY,Google - Non-Branded Search - C04,106551,4329,954.65,3471.81,Google
2025-08-18,Non-Branded Search,NY,Google - Non-Branded Search - C04,272736,12634,1913.7,6615.92,Google
2025-08-19,Non-Branded Search,NY,Google - Non-Branded Search - C04,217424,8995,774.43,2422.32,Google
2025-08-20,Non-Branded Search,NY,Google - Non-Branded Search - C04,137198,5801,711.69,2274.16,Google
2025-08-21,Non-Branded Search,NY,Google - Non-Branded Search - C04,226554,9239,1391.07,4248.13,Google
2025-08-22,Non-Branded Search,NY,Google - Non-Branded Search - C04,273659,12059,2045.22,7001.13,Google
2025-08-23,Non-Branded Search,NY,Google - Non-Branded Search - C04,129132,6239,1232.24,3309.25,Google
2025-08-24,Non-Branded Search,NY,Google - Non-Branded Search - C04,128053,6285,592.36,1672.84,Google
2025-08-25,Non-Branded Search,NY,Google - Non-Branded Search - C04,243465,11528,1881.68,5610.66,Google
2025-08-26,Non-Branded Search,NY,Google - Non-Branded Search - C04,297499,14111,2753.89,8718.08,Google
2025-08-27,Non-Branded Search,NY,Google - Non-Branded Search - C04,165744,7102,908.97,2765.69,Google
2025-08-28,Non-Branded Search,NY,Google - Non-Branded Search - C04,316891,13063,2192.87,7205.56,Google
2025-08-29,Non-Branded Search,NY,Google - Non-Branded Search - C04,298521,12773,2415.85,7139.64,Google
2025-08-30,Non-Branded Search,NY,Google - Non-Branded Search - C04,153904,6582,1026.11,3180.83,Google
2025-08-31,Non-Branded Search,NY,Google - Non-Branded Search - C04,148230,6244,924.7,2885.81,Google
2025-09-01,Non-Branded Search,NY,Google - Non-Branded Search - C04,227923,10240,1147.56,3674.01,Google
2025-09-02,Non-Branded Search,NY,Google - Non-Branded Search - C04,159232,7165,745.97,2162.19,Google
2025-09-03,Non-Branded Search,NY,Google - Non-Branded Search - C04,359147,15766,2772.23,8612.2,Google
2025-09-04,Non-Branded Search,NY,Google - Non-Branded Search - C04,312518,12911,1096.44,3382.15,Google
2025-09-05,Non-Branded Search,NY,Google - Non-Branded Search - C04,190153,8976,1631.3,4440.96,Google
2025-09-06,Non-Branded Search,NY,Google - Non-Branded Search - C04,165457,7113,1019.63,3430.51,Google
2025-09-07,Non-Branded Search,NY,Google - Non-Branded Search - C04,300616,12740,1689.57,5502.5,Google
2025-09-08,Non-Branded Search,NY,Google - Non-Branded Search - C04,304473,13953,2898.48,9597.24,Google
2025-09-09,Non-Branded Search,NY,Google - Non-Branded Search - C04,136542,6648,1098.01,3090.49,Google
2025-09-10,Non-Branded Search,NY,Google - Non-Branded Search - C04,130713,5627,497.2,1756.95,Google
2025-09-11,Non-Branded Search,NY,Google - Non-Branded Search - C04,291815,12861,2658.39,7587.5,Google
2025-09-12,Non-Branded Search,NY,Google - Non-Branded Search - C04,232724,10654,1187.5,4158.02,Google
2025-05-16,Non-Branded Search,CA,Google - Non-Branded Search - C05,109972,5416,758.04,2196.81,Google
2025-05-17,Non-Branded Search,CA,Google - Non-Branded Search - C05,250210,10508,2383.45,6665.03,Google
2025-05-18,Non-Branded Search,CA,Google - Non-Branded Search - C05,258552,10824,1574.69,5908.79,Google
2025-05-19,Non-Branded Search,CA,Google - Non-Branded Search - C05,261575,11375,930.61,3395.39,Google
2025-05-20,Non-Branded Search,CA,Google - Non-Branded Search - C05,141580,6290,604.81,1794.58,Google
2025-05-21,Non-Branded Search,CA,Google - Non-Branded Search - C05,264872,11742,2548.0,6933.39,Google
2025-05-22,Non-Branded Search,CA,Google - Non-Branded Search - C05,324577,13500,1346.06,4853.91,Google
2025-05-23,Non-Branded Search,CA,Google - Non-Branded Search - C05,282166,11970,1865.16,5525.71,Google
2025-05-24,Non-Branded Search,CA,Google - Non-Branded Search - C05,230066,10261,2016.43,6288.76,Google
2025-05-25,Non-Branded Search,CA,Google - Non-Branded Search - C05,114762,5334,699.17,2120.93,Google
2025-05-26,Non-Branded Search,CA,Google - Non-Branded Search - C05,143277,5917,879.17,2360.6,Google
2025-05-27,Non-Branded Search,CA,Google - Non-Branded Search - C05,284235,13105,1226.12,4082.61,Google
2025-05-28,Non-Branded Search,CA,Google - Non-Branded Search - C05,291165,13832,2377.52,7269.05,Google
2025-05-29,Non-Branded Search,CA,Google - Non-Branded Search - C05,430571,17737,1588.69,5203.43,Google
2025-05-30,Non-Branded Search,CA,Google - Non-Branded Search - C05,150546,6515,1333.44,4257.53,Google
2025-05-31,Non-Branded Search,CA,Google - Non-Branded Search - C05,118962,5873,930.61,3141.42,Google
2025-06-01,Non-Branded Search,CA,Google - Non-Branded Search - C05,251205,11893,830.45,3132.46,Google
2025-06-02,Non-Branded Search,CA,Google - Non-Branded Search - C05,327150,15497,2507.16,7836.59,Google
2025-06-03,Non-Branded Search,CA,Google - Non-Branded Search - C05,158272,6782,818.81,2536.4,Google
2025-06-04,Non-Branded Search,CA,Google - Non-Branded Search - C05,299967,13611,2127.09,7726.87,Google
2025-06-05,Non-Branded Search,CA,Google - Non-Branded Search - C05,194856,7940,647.75,1787.7,Google
2025-06-06,Non-Branded Search,CA,Google - Non-Branded Search - C05,323522,13348,1779.07,5218.98,Google
2025-06-07,Non-Branded Search,CA,Google - Non-Branded Search - C05,279003,13567,2374.4,8002.77,Google
2025-06-08,Non-Branded Search,CA,Google - Non-Branded Search - C05,296238,12267,1385.89,3715.76,Google
2025-06-09,Non-Branded Search,CA,Google - Non-Branded Search - C05,182346,7894,1813.07,5831.31,Google
2025-06-10,Non-Branded Search,CA,Google - Non-Branded Search - C05,140618,6671,1406.28,4459.69,Google
2025-06-11,Non-Branded Search,CA,Google - Non-Branded Search - C05,367216,16452,2400.75,8075.53,Google
2025-06-12,Non-Branded Search,CA,Google - Non-Branded Search - C05,383703,18659,2137.26,7559.02,Google
2025-06-13,Non-Branded Search,CA,Google - Non-Branded Search - C05,229260,10936,1938.81,5928.52,Google
2025-06-14,Non-Branded Search,CA,Google - Non-Branded Search - C05,285519,13742,2603.45,8844.88,Google
2025-06-15,Non-Branded Search,CA,Google - Non-Branded Search - C05,277466,11843,2384.83,7900.09,Google
2025-06-16,Non-Branded Search,CA,Google - Non-Branded Search - C05,157837,6579,626.85,1687.42,Google
2025-06-17,Non-Branded Search,CA,Google - Non-Branded Search - C05,175396,8187,611.08,1805.22,Google
2025-06-18,Non-Branded Search,CA,Google - Non-Branded Search - C05,167701,7317,1134.45,3640.87,Google
2025-06-19,Non-Branded Search,CA,Google - Non-Branded Search - C05,208214,9493,1047.76,3681.57,Google
2025-06-20,Non-Branded Search,CA,Google - Non-Branded Search - C05,159208,7221,1381.43,3654.3,Google
2025-06-21,Non-Branded Search,CA,Google - Non-Branded Search - C05,286150,13717,2578.28,7319.0,Google
2025-06-22,Non-Branded Search,CA,Google - Non-Branded Search - C05,218137,9586,1739.96,5193.78,Google
2025-06-23,Non-Branded Search,CA,Google - Non-Branded Search - C05,159822,7198,1035.82,3523.78,Google
2025-06-24,Non-Branded Search,CA,Google - Non-Branded Search - C05,165950,7200,568.96,1648.41,Google
2025-06-25,Non-Branded Search,CA,Google - Non-Branded Search - C05,174786,7162,1106.29,4081.27,Google
2025-06-26,Non-Branded Search,CA,Google - Non-Branded Search - C05,214718,10604,2128.94,6590.89,Google
2025-06-27,Non-Branded Search,CA,Google - Non-Branded Search - C05,225327,10715,1232.71,4218.06,Google
2025-06-28,Non-Branded Search,CA,Google - Non-Branded Search - C05,230813,10653,822.82,2825.89,Google
2025-06-29,Non-Branded Search,CA,Google - Non-Branded Search - C05,159523,6793,1461.07,4882.08,Google
2025-06-30,Non-Branded Search,CA,Google - Non-Branded Search - C05,144201,6417,1300.47,3840.44,Google
2025-07-01,Non-Branded Search,CA,Google - Non-Branded Search - C05,148428,6600,921.51,3174.14,Google
2025-07-02,Non-Branded Search,CA,Google - Non-Branded Search - C05,435795,17678,1649.72,5588.81,Google
2025-07-03,Non-Branded Search,CA,Google - Non-Branded Search - C05,264014,12790,1250.16,3480.41,Google
2025-07-04,Non-Branded Search,CA,Google - Non-Branded Search - C05,111770,5290,755.67,2384.2,Google
2025-07-05,Non-Branded Search,CA,Google - Non-Branded Search - C05,126944,6084,556.16,1890.25,Google
2025-07-06,Non-Branded Search,CA,Google - Non-Branded Search - C05,247690,10388,1547.44,4419.9,Google
2025-07-07,Non-Branded Search,CA,Google - Non-Branded Search - C05,386071,17288,2890.17,10430.48,Google
2025-07-08,Non-Branded Search,CA,Google - Non-Branded Search - C05,160199,6497,719.79,1998.14,Google
2025-07-09,Non-Branded Search,CA,Google - Non-Branded Search - C05,296158,13830,2026.37,7300.46,Google
2025-07-10,Non-Branded Search,CA,Google - Non-Branded Search - C05,322356,14624,1587.98,5356.32,Google
2025-07-11,Non-Branded Search,CA,Google - Non-Branded Search - C05,165121,7170,966.25,3139.06,Google
2025-07-12,Non-Branded Search,CA,Google - Non-Branded Search - C05,80682,3943,507.82,1362.07,Google
2025-07-13,Non-Branded Search,CA,Google - Non-Branded Search - C05,288551,14241,2187.39,7305.3,Google
2025-07-14,Non-Branded Search,CA,Google - Non-Branded Search - C05,272865,12869,2000.88,5917.47,Google
2025-07-15,Non-Branded Search,CA,Google - Non-Branded Search - C05,232347,11455,1723.9,4836.91,Google
2025-07-16,Non-Branded Search,CA,Google - Non-Branded Search - C05,264651,12354,1858.07,5898.45,Google
2025-07-17,Non-Branded Search,CA,Google - Non-Branded Search - C05,274855,12972,974.97,3313.19,Google
2025-07-18,Non-Branded Search,CA,Google - Non-Branded Search - C05,271671,11239,1598.65,4910.6,Google
2025-07-19,Non-Branded Search,CA,Google - Non-Branded Search - C05,185235,9117,556.51,1662.11,Google
2025-07-20,Non-Branded Search,CA,Google - Non-Branded Search - C05,173101,8466,1200.78,3683.54,Google
2025-07-21,Non-Branded Search,CA,Google - Non-Branded Search - C05,183103,8765,1079.17,3073.83,Google
2025-07-22,Non-Branded Search,CA,Google - Non-Branded Search - C05,142085,6690,766.95,2860.79,Google
2025-07-23,Non-Branded Search,CA,Google - Non-Branded Search - C05,171465,7554,1725.01,5381.46,Google
2025-07-24,Non-Branded Search,CA,Google - Non-Branded Search - C05,133529,6175,720.3,2113.22,Google
2025-07-25,Non-Branded Search,CA,Google - Non-Branded Search - C05,218226,9188,903.15,2676.8,Google
2025-07-26,Non-Branded Search,CA,Google - Non-Branded Search - C05,180311,8041,637.03,1819.74,Google
2025-07-27,Non-Branded Search,CA,Google - Non-Branded Search - C05,128344,5606,1216.62,4273.71,Google
2025-07-28,Non-Branded Search,CA,Google - Non-Branded Search - C05,294806,13698,1577.48,5135.52,Google
2025-07-29,Non-Branded Search,CA,Google - Non-Branded Search - C05,381046,15811,1894.48,5422.75,Google
2025-07-30,Non-Branded Search,CA,Google - Non-Branded Search - C05,240645,11062,2251.13,7724.04,Google
2025-07-31,Non-Branded Search,CA,Google - Non-Branded Search - C05,179845,7623,978.13,2765.88,Google
2025-08-01,Non-Branded Search,CA,Google - Non-Branded Search - C05,169114,7411,1564.8,5264.2,Google
2025-08-02,Non-Branded Search,CA,Google - Non-Branded Search - C05,219660,10639,1219.23,4393.48,Google
2025-08-03,Non-Branded Search,CA,Google - Non-Branded Search - C05,245444,11583,764.71,2742.76,Google
2025-08-04,Non-Branded Search,CA,Google - Non-Branded Search - C05,183337,7544,1146.37,3086.31,Google
2025-08-05,Non-Branded Search,CA,Google - Non-Branded Search - C05,242171,10007,1742.57,6030.7,Google
2025-08-06,Non-Branded Search,CA,Google - Non-Branded Search - C05,209240,9283,1622.95,5763.12,Google
2025-08-07,Non-Branded Search,CA,Google - Non-Branded Search - C05,488146,20251,3955.88,12759.83,Google
2025-08-08,Non-Branded Search,CA,Google - Non-Branded Search - C05,282425,13003,1426.37,4422.91,Google
2025-08-09,Non-Branded Search,CA,Google - Non-Branded Search - C05,371657,17370,1099.0,3660.94,Google
2025-08-10,Non-Branded Search,CA,Google - Non-Branded Search - C05,342830,14971,1241.66,3369.41,Google
2025-08-11,Non-Branded Search,CA,Google - Non-Branded Search - C05,306708,15050,2672.53,8662.35,Google
2025-08-12,Non-Branded Search,CA,Google - Non-Branded Search - C05,139249,6069,879.2,2471.6,Google
2025-08-13,Non-Branded Search,CA,Google - Non-Branded Search - C05,344725,14677,2225.58,6810.2,Google
2025-08-14,Non-Branded Search,CA,Google - Non-Branded Search - C05,137556,5725,664.71,2103.3,Google
2025-08-15,Non-Branded Search,CA,Google - Non-Branded Search - C05,106665,4856,1139.88,3201.49,Google
2025-08-16,Non-Branded Search,CA,Google - Non-Branded Search - C05,373529,15280,1605.91,5214.51,Google
2025-08-17,Non-Branded Search,CA,Google - Non-Branded Search - C05,256292,12654,2232.84,6270.14,Google
2025-08-18,Non-Branded Search,CA,Google - Non-Branded Search - C05,286103,13483,1932.06,6654.22,Google
2025-08-19,Non-Branded Search,CA,Google - Non-Branded Search - C05,183321,7736,1798.61,6707.51,Google
2025-08-20,Non-Branded Search,CA,Google - Non-Branded Search - C05,202120,9201,1604.4,5442.26,Google
2025-08-21,Non-Branded Search,CA,Google - Non-Branded Search - C05,117738,5809,1039.19,2872.86,Google
2025-08-22,Non-Branded Search,CA,Google - Non-Branded Search - C05,179373,7635,565.02,1935.3,Google
2025-08-23,Non-Branded Search,CA,Google - Non-Branded Search - C05,431053,21090,3271.99,9628.28,Google
2025-08-24,Non-Branded Search,CA,Google - Non-Branded Search - C05,144743,6347,1287.39,4224.84,Google
2025-08-25,Non-Branded Search,CA,Google - Non-Branded Search - C05,149169,6137,875.29,2983.74,Google
2025-08-26,Non-Branded Search,CA,Google - Non-Branded Search - C05,279257,13351,1366.39,4350.83,Google
2025-08-27,Non-Branded Search,CA,Google - Non-Branded Search - C05,182727,8287,1275.69,3716.9,Google
2025-08-28,Non-Branded Search,CA,Google - Non-Branded Search - C05,211572,9026,1883.96,6062.84,Google
2025-08-29,Non-Branded Search,CA,Google - Non-Branded Search - C05,313312,14967,1143.33,3763.69,Google
2025-08-30,Non-Branded Search,CA,Google - Non-Branded Search - C05,261275,12277,2177.81,7958.32,Google
2025-08-31,Non-Branded Search,CA,Google - Non-Branded Search - C05,347571,15537,2851.61,8237.22,Google
2025-09-01,Non-Branded Search,CA,Google - Non-Branded Search - C05,311189,14258,1177.62,3184.24,Google
2025-09-02,Non-Branded Search,CA,Google - Non-Branded Search - C05,514597,22732,3078.48,10538.33,Google
2025-09-03,Non-Branded Search,CA,Google - Non-Branded Search - C05,203225,9263,764.24,2938.04,Google
2025-09-04,Non-Branded Search,CA,Google - Non-Branded Search - C05,222271,9109,1164.67,3839.7,Google
2025-09-05,Non-Branded Search,CA,Google - Non-Branded Search - C05,222694,9326,1485.69,4250.35,Google
2025-09-06,Non-Branded Search,CA,Google - Non-Branded Search - C05,318794,14540,2318.73,6843.38,Google
2025-09-07,Non-Branded Search,CA,Google - Non-Branded Search - C05,201732,8744,648.89,2234.98,Google
2025-09-08,Non-Branded Search,CA,Google - Non-Branded Search - C05,238549,10592,2093.16,7776.89,Google
2025-09-09,Non-Branded Search,CA,Google - Non-Branded Search - C05,180385,8760,629.08,1994.52,Google
2025-09-10,Non-Branded Search,CA,Google - Non-Branded Search - C05,200725,8649,889.91,2443.64,Google
2025-09-11,Non-Branded Search,CA,Google - Non-Branded Search - C05,159855,7849,1304.69,3677.29,Google
2025-09-12,Non-Branded Search,CA,Google - Non-Branded Search - C05,200226,9157,1367.82,4787.11,Google
2025-05-16,Display,CA,Google - Non-Branded Search - C06,294418,1139,2621.05,3787.37,Google
2025-05-17,Display,CA,Google - Non-Branded Search - C06,147855,611,1037.89,1566.73,Google
2025-05-18,Display,CA,Google - Non-Branded Search - C06,145321,593,624.08,1047.4,Google
2025-05-19,Display,CA,Google - Non-Branded Search - C06,113064,419,1126.5,1975.9,Google
2025-05-20,Display,CA,Google - Non-Branded Search - C06,322717,1361,987.52,1662.51,Google
2025-05-21,Display,CA,Google - Non-Branded Search - C06,183864,764,1584.3,2759.28,Google
2025-05-22,Display,CA,Google - Non-Branded Search - C06,165263,641,1348.59,1819.75,Google
2025-05-23,Display,CA,Google - Non-Branded Search - C06,132153,537,471.77,867.83,Google
2025-05-24,Display,CA,Google - Non-Branded Search - C06,439206,1770,3532.99,6517.87,Google
2025-05-25,Display,CA,Google - Non-Branded Search - C06,165897,610,1280.92,2001.77,Google
2025-05-26,Display,CA,Google - Non-Branded Search - C06,122778,473,574.06,1038.95,Google
2025-05-27,Display,CA,Google - Non-Branded Search - C06,252126,911,2150.48,3282.96,Google
2025-05-28,Display,CA,Google - Non-Branded Search - C06,176920,656,1023.34,1741.06,Google
2025-05-29,Display,CA,Google - Non-Branded Search - C06,238745,976,971.86,1555.58,Google
2025-05-30,Display,CA,Google - Non-Branded Search - C06,262553,1154,1184.37,2045.44,Google
2025-05-31,Display,CA,Google - Non-Branded Search - C06,113477,417,1189.43,1625.86,Google
2025-06-01,Display,CA,Google - Non-Branded Search - C06,107217,399,302.56,481.14,Google
2025-06-02,Display,CA,Google - Non-Branded Search - C06,146109,557,827.56,1443.43,Google
2025-06-03,Display,CA,Google - Non-Branded Search - C06,191132,720,2057.5,2785.2,Google
2025-06-04,Display,CA,Google - Non-Branded Search - C06,183602,784,766.05,1209.12,Google
2025-06-05,Display,CA,Google - Non-Branded Search - C06,105164,386,622.59,974.11,Google
2025-06-06,Display,CA,Google - Non-Branded Search - C06,250606,929,2042.06,3090.09,Google
2025-06-07,Display,CA,Google - Non-Branded Search - C06,436008,1682,2903.29,4761.76,Google
2025-06-08,Display,CA,Google - Non-Branded Search - C06,157482,646,1204.79,1894.72,Google
2025-06-09,Display,CA,Google - Non-Branded Search - C06,154726,561,1641.52,3064.78,Google
2025-06-10,Display,CA,Google - Non-Branded Search - C06,126016,512,863.71,1348.18,Google
2025-06-11,Display,CA,Google - Non-Branded Search - C06,175833,700,1784.63,3120.03,Google
2025-06-12,Display,CA,Google - Non-Branded Search - C06,257582,1038,951.08,1522.24,Google
2025-06-13,Display,CA,Google - Non-Branded Search - C06,169080,653,1521.57,2456.43,Google
2025-06-14,Display,CA,Google - Non-Branded Search - C06,285459,1069,2733.04,4371.61,Google
2025-06-15,Display,CA,Google - Non-Branded Search - C06,209470,877,1833.01,3241.98,Google
2025-06-16,Display,CA,Google - Non-Branded Search - C06,69238,292,377.08,670.6,Google
2025-06-17,Display,CA,Google - Non-Branded Search - C06,141049,544,807.59,1266.98,Google
2025-06-18,Display,CA,Google - Non-Branded Search - C06,159338,591,743.66,1127.75,Google
2025-06-19,Display,CA,Google - Non-Branded Search - C06,116371,489,873.35,1272.72,Google
2025-06-20,Display,CA,Google - Non-Branded Search - C06,117434,488,415.07,694.81,Google
2025-06-21,Display,CA,Google - Non-Branded Search - C06,114791,476,1171.63,1796.8,Google
2025-06-22,Display,CA,Google - Non-Branded Search - C06,174209,744,1245.93,1658.36,Google
2025-06-23,Display,CA,Google - Non-Branded Search - C06,164160,699,1308.36,2495.12,Google
2025-06-24,Display,CA,Google - Non-Branded Search - C06,95740,388,916.24,1432.47,Google
2025-06-25,Display,CA,Google - Non-Branded Search - C06,142457,574,769.43,1286.16,Google
2025-06-26,Display,CA,Google - Non-Branded Search - C06,192242,777,1669.45,2942.12,Google
2025-06-27,Display,CA,Google - Non-Branded Search - C06,183983,739,1725.69,2295.37,Google
2025-06-28,Display,CA,Google - Non-Branded Search - C06,136876,578,497.54,946.13,Google
2025-06-29,Display,CA,Google - Non-Branded Search - C06,127715,483,1025.41,1962.43,Google
2025-06-30,Display,CA,Google - Non-Branded Search - C06,197970,715,1353.38,1944.4,Google
2025-07-01,Display,CA,Google - Non-Branded Search - C06,159089,588,544.93,770.53,Google
2025-07-02,Display,CA,Google - Non-Branded Search - C06,124188,465,534.71,882.93,Google
2025-07-03,Display,CA,Google - Non-Branded Search - C06,97014,353,845.87,1399.22,Google
2025-07-04,Display,CA,Google - Non-Branded Search - C06,275524,1127,1979.04,3816.94,Google
2025-07-05,Display,CA,Google - Non-Branded Search - C06,287919,1239,1868.92,2517.09,Google
2025-07-06,Display,CA,Google - Non-Branded Search - C06,175043,745,863.12,1474.91,Google
2025-07-07,Display,CA,Google - Non-Branded Search - C06,403081,1741,1376.13,2263.73,Google
2025-07-08,Display,CA,Google - Non-Branded Search - C06,286864,1047,1247.04,1708.05,Google
2025-07-09,Display,CA,Google - Non-Branded Search - C06,219544,866,995.77,1625.1,Google
2025-07-10,Display,CA,Google - Non-Branded Search - C06,167784,662,1259.9,1852.12,Google
2025-07-11,Display,CA,Google - Non-Branded Search - C06,169280,672,955.75,1526.25,Google
2025-07-12,Display,CA,Google - Non-Branded Search - C06,162408,707,1420.71,2143.92,Google
2025-07-13,Display,CA,Google - Non-Branded Search - C06,114925,455,837.63,1202.37,Google
2025-07-14,Display,CA,Google - Non-Branded Search - C06,78015,332,544.33,976.97,Google
2025-07-15,Display,CA,Google - Non-Branded Search - C06,124389,462,968.77,1571.05,Google
2025-07-16,Display,CA,Google - Non-Branded Search - C06,127836,467,789.54,1312.89,Google
2025-07-17,Display,CA,Google - Non-Branded Search - C06,130921,507,534.8,768.19,Google
2025-07-18,Display,CA,Google - Non-Branded Search - C06,191174,780,894.11,1284.25,Google
2025-07-19,Display,CA,Google - Non-Branded Search - C06,81943,318,749.29,1142.06,Google
2025-07-20,Display,CA,Google - Non-Branded Search - C06,111007,409,1141.53,2003.65,Google
2025-07-21,Display,CA,Google - Non-Branded Search - C06,121481,466,765.37,1296.44,Google
2025-07-22,Display,CA,Google - Non-Branded Search - C06,156275,665,1151.62,2038.24,Google
2025-07-23,Display,CA,Google - Non-Branded Search - C06,141371,561,832.22,1460.51,Google
2025-07-24,Display,CA,Google - Non-Branded Search - C06,108995,403,782.11,1342.43,Google
2025-07-25,Display,CA,Google - Non-Branded Search - C06,160726,615,1466.89,2280.78,Google
2025-07-26,Display,CA,Google - Non-Branded Search - C06,144991,565,745.99,1283.96,Google
2025-07-27,Display,CA,Google - Non-Branded Search - C06,246528,1025,1256.68,2027.33,Google
2025-07-28,Display,CA,Google - Non-Branded Search - C06,120345,520,392.65,684.19,Google
2025-07-29,Display,CA,Google - Non-Branded Search - C06,267226,1110,1505.78,2593.66,Google
2025-07-30,Display,CA,Google - Non-Branded Search - C06,440579,1676,3471.27,4965.05,Google
2025-07-31,Display,CA,Google - Non-Branded Search - C06,119583,446,794.77,1269.48,Google
2025-08-01,Display,CA,Google - Non-Branded Search - C06,156687,651,1076.71,1736.32,Google
2025-08-02,Display,CA,Google - Non-Branded Search - C06,282227,1054,2787.65,4000.51,Google
2025-08-03,Display,CA,Google - Non-Branded Search - C06,258228,940,1665.45,2416.44,Google
2025-08-04,Display,CA,Google - Non-Branded Search - C06,199347,788,1051.38,1445.98,Google
2025-08-05,Display,CA,Google - Non-Branded Search - C06,155021,609,1461.76,1917.43,Google
2025-08-06,Display,CA,Google - Non-Branded Search - C06,137373,521,1105.55,1578.06,Google
2025-08-07,Display,CA,Google - Non-Branded Search - C06,192928,785,864.41,1201.41,Google
2025-08-08,Display,CA,Google - Non-Branded Search - C06,220132,846,1763.02,2980.48,Google
2025-08-09,Display,CA,Google - Non-Branded Search - C06,187667,715,970.99,1429.8,Google
2025-08-10,Display,CA,Google - Non-Branded Search - C06,263105,1076,2236.41,4108.2,Google
2025-08-11,Display,CA,Google - Non-Branded Search - C06,180871,788,1706.17,2844.59,Google
2025-08-12,Display,CA,Google - Non-Branded Search - C06,230425,895,1695.11,2856.05,Google
2025-08-13,Display,CA,Google - Non-Branded Search - C06,110012,411,774.4,1107.51,Google
2025-08-14,Display,CA,Google - Non-Branded Search - C06,248783,970,870.98,1491.52,Google
2025-08-15,Display,CA,Google - Non-Branded Search - C06,195167,709,1299.14,1840.13,Google
2025-08-16,Display,CA,Google - Non-Branded Search - C06,307023,1283,2292.61,4007.19,Google
2025-08-17,Display,CA,Google - Non-Branded Search - C06,176478,698,872.48,1316.19,Google
2025-08-18,Display,CA,Google - Non-Branded Search - C06,210507,915,638.89,1110.43,Google
2025-08-19,Display,CA,Google - Non-Branded Search - C06,199092,857,795.08,1399.47,Google
2025-08-20,Display,CA,Google - Non-Branded Search - C06,123209,531,1233.24,2071.55,Google
2025-08-21,Display,CA,Google - Non-Branded Search - C06,69292,253,412.05,560.35,Google
2025-08-22,Display,CA,Google - Non-Branded Search - C06,174263,676,553.56,816.08,Google
2025-08-23,Display,CA,Google - Non-Branded Search - C06,171464,625,1651.9,2274.48,Google
2025-08-24,Display,CA,Google - Non-Branded Search - C06,230771,997,1915.07,2986.29,Google
